shot_id,episode,shot_number,duration,shot_type,camera,character,emotion,action,dialogue,scene,time_period,lighting,color_palette,ai_prompt
S1353,46,3,5.6,过肩镜头,升降,程蝶衣,决绝,"起舞 - 菊仙违背""三年之约""",霸王要是真姓楚，大约不会这般无情。,段小楼家 - 段小楼家,成名期 (1937-1945),璀璨霓虹,朱红金黄,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 决绝 expression, 起舞 - 菊仙违背""三年之约"", set in 段小楼家 - 段小楼家, over-the-shoulder shot, 璀璨霓虹, color palette: 朱红金黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1354,46,4,6.0,大全景,横移,段小楼,挣扎,挥手 - 提前成婚,他给袁四爷做了四年的妾！,段小楼家 - 段小楼家,成名期 (1937-1945),华丽灯火,翡翠绿,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 挣扎 expression, 挥手 - 提前成婚, set in 段小楼家 - 段小楼家, wide establishing shot, 华丽灯火, color palette: 翡翠绿, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1355,46,5,2.8,特写,升降,程蝶衣,决绝,起舞 - 蝶衣绝望,,段小楼家 - 段小楼家,成名期 (1937-1945),舞台追光,朱红金黄,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 决绝 expression, 起舞 - 蝶衣绝望, set in 段小楼家 - 段小楼家, extreme close-up shot, 舞台追光, color palette: 朱红金黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1356,46,6,4.1,全景,升降,段小楼,愧疚,"凝视 - 菊仙违背""三年之约""",二十一年。,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),华丽灯火,朱红金黄,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 愧疚 expression, 凝视 - 菊仙违背""三年之约"", set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, full shot, 华丽灯火, color palette: 朱红金黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1357,46,7,5.1,全景,斯坦尼康,程蝶衣,决绝,俯身 - 提前成婚,你们都是骗我的！,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),舞台追光,翡翠绿,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 决绝 expression, 俯身 - 提前成婚, set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, full shot, 舞台追光, color palette: 翡翠绿, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1358,46,8,6.2,特写,环绕,菊仙,绝望,换装 - 蝶衣绝望,你是霸王，我是虞姬，这是戏；下了台，咱们是两口子！,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),璀璨霓虹,金碧辉煌,"Gong Li as Juxian, fierce beauty, proud courtesan, defiant eyes, 绝望 expression, 换装 - 蝶衣绝望, set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, extreme close-up shot, 璀璨霓虹, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1359,46,9,7.0,近景,拉远,段小楼,愧疚,"换装 - 菊仙违背""三年之约""",我跟她划清界线！,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),璀璨霓虹,朱红金黄,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 愧疚 expression, 换装 - 菊仙违背""三年之约"", set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, close-up shot, 璀璨霓虹, color palette: 朱红金黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1360,46,10,3.4,过肩镜头,跟拍,段小楼,悔恨,抬眼 - 提前成婚,他给袁四爷做了四年的妾！,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),璀璨霓虹,金碧辉煌,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 悔恨 expression, 抬眼 - 提前成婚, set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, over-the-shoulder shot, 璀璨霓虹, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1361,46,11,5.6,全景,横移,菊仙,深爱,站立 - 蝶衣绝望,小楼，你对我到底是真是假？,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),璀璨霓虹,金碧辉煌,"Gong Li as Juxian, fierce beauty, proud courtesan, defiant eyes, 深爱 expression, 站立 - 蝶衣绝望, set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, full shot, 璀璨霓虹, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1362,46,12,6.0,俯拍,推进,程蝶衣,痴情,"落座 - 菊仙违背""三年之约""",蝶衣自知身陷泥淖，不敢往前多走一步。,段小楼家 - 段小楼家,成名期 (1937-1945),舞台追光,翡翠绿,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 痴情 expression, 落座 - 菊仙违背""三年之约"", set in 段小楼家 - 段小楼家, high angle shot, 舞台追光, color palette: 翡翠绿, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1363,46,13,4.2,近景,升降,程蝶衣,痴情,仰望 - 提前成婚,蝶衣自知身陷泥淖，不敢往前多走一步。,段小楼家 - 段小楼家,成名期 (1937-1945),华丽灯火,戏彩浓艳,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 痴情 expression, 仰望 - 提前成婚, set in 段小楼家 - 段小楼家, close-up shot, 华丽灯火, color palette: 戏彩浓艳, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1364,46,14,7.6,近景,横移,程蝶衣,痴情,仰望 - 蝶衣绝望,虞姬为什么要死？她是情死的。,段小楼家 - 段小楼家,成名期 (1937-1945),舞台追光,金碧辉煌,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 痴情 expression, 仰望 - 蝶衣绝望, set in 段小楼家 - 段小楼家, close-up shot, 舞台追光, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1365,46,15,2.8,全景,手持晃动,菊仙,嫉妒,"转身 - 菊仙违背""三年之约""",小楼，你对我到底是真是假？,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),璀璨霓虹,金碧辉煌,"Gong Li as Juxian, fierce beauty, proud courtesan, defiant eyes, 嫉妒 expression, 转身 - 菊仙违背""三年之约"", set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, full shot, 璀璨霓虹, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1366,46,16,7.0,过肩镜头,横移,菊仙,泼辣,拭泪 - 提前成婚,你是霸王，我是虞姬，这是戏；下了台，咱们是两口子！,段小楼家 - 段小楼家,成名期 (1937-1945),璀璨霓虹,朱红金黄,"Gong Li as Juxian, fierce beauty, proud courtesan, defiant eyes, 泼辣 expression, 拭泪 - 提前成婚, set in 段小楼家 - 段小楼家, over-the-shoulder shot, 璀璨霓虹, color palette: 朱红金黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1367,46,17,5.2,特写,环绕,程蝶衣,迷离,低头 - 蝶衣绝望,是我自己搞不清楚。,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),璀璨霓虹,朱红金黄,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 迷离 expression, 低头 - 蝶衣绝望, set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, extreme close-up shot, 璀璨霓虹, color palette: 朱红金黄, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1368,46,18,7.3,大全景,拉远,程蝶衣,绝望,"对视 - 菊仙违背""三年之约""",,段小楼家 - 段小楼家,成名期 (1937-1945),华丽灯火,戏彩浓艳,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 绝望 expression, 对视 - 菊仙违背""三年之约"", set in 段小楼家 - 段小楼家, wide establishing shot, 华丽灯火, color palette: 戏彩浓艳, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1369,46,19,7.5,中景,跟拍,程蝶衣,痴情,俯身 - 提前成婚,,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),舞台追光,戏彩浓艳,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 痴情 expression, 俯身 - 提前成婚, set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, medium shot, 舞台追光, color palette: 戏彩浓艳, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1370,46,20,2.7,中景,固定,程蝶衣,绝望,低头 - 蝶衣绝望,,段小楼家 - 段小楼家,成名期 (1937-1945),舞台追光,戏彩浓艳,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 绝望 expression, 低头 - 蝶衣绝望, set in 段小楼家 - 段小楼家, medium shot, 舞台追光, color palette: 戏彩浓艳, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1371,46,21,6.2,特写,跟拍,程蝶衣,痴情,"行走 - 菊仙违背""三年之约""",,段小楼家 - 段小楼家,成名期 (1937-1945),璀璨霓虹,戏彩浓艳,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 痴情 expression, 行走 - 菊仙违背""三年之约"", set in 段小楼家 - 段小楼家, extreme close-up shot, 璀璨霓虹, color palette: 戏彩浓艳, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1372,46,22,2.3,俯拍,升降,段小楼,震惊,凝视 - 提前成婚,,段小楼家 - 段小楼家,成名期 (1937-1945),华丽灯火,金碧辉煌,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 震惊 expression, 凝视 - 提前成婚, set in 段小楼家 - 段小楼家, high angle shot, 华丽灯火, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1373,46,23,5.9,全景,横移,程蝶衣,迷离,低头 - 蝶衣绝望,霸王要是真姓楚，大约不会这般无情。,段小楼家 - 段小楼家,成名期 (1937-1945),舞台追光,翡翠绿,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 迷离 expression, 低头 - 蝶衣绝望, set in 段小楼家 - 段小楼家, full shot, 舞台追光, color palette: 翡翠绿, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1374,46,24,5.1,过肩镜头,升降,段小楼,挣扎,"仰望 - 菊仙违背""三年之约""",我段某人说话算话！,段小楼家 - 段小楼家,成名期 (1937-1945),舞台追光,金碧辉煌,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 挣扎 expression, 仰望 - 菊仙违背""三年之约"", set in 段小楼家 - 段小楼家, over-the-shoulder shot, 舞台追光, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1375,46,25,5.3,俯拍,升降,段小楼,愧疚,凝视 - 提前成婚,蝶衣！...小豆子...,段小楼家 - 段小楼家,成名期 (1937-1945),华丽灯火,金碧辉煌,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 愧疚 expression, 凝视 - 提前成婚, set in 段小楼家 - 段小楼家, high angle shot, 华丽灯火, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1376,46,26,7.4,特写,升降,程蝶衣,凄美,起舞 - 蝶衣绝望,你们都是骗我的！,段小楼家 - 段小楼家,成名期 (1937-1945),华丽灯火,金碧辉煌,"Leslie Cheung as Cheng Dieyi, ethereal beauty, feminine grace, Peking opera star, 凄美 expression, 起舞 - 蝶衣绝望, set in 段小楼家 - 段小楼家, extreme close-up shot, 华丽灯火, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1377,46,27,5.7,中景,拉远,段小楼,豪爽,"行走 - 菊仙违背""三年之约""",得嘞，往后甭提这档子事儿了。,段小楼家 - 段小楼家,成名期 (1937-1945),舞台追光,金碧辉煌,"Zhang Fengyi as Duan Xiaolou, masculine, broad-shouldered, martial bearing, 豪爽 expression, 行走 - 菊仙违背""三年之约"", set in 段小楼家 - 段小楼家, medium shot, 舞台追光, color palette: 金碧辉煌, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1378,46,28,4.7,过肩镜头,环绕,菊仙,泼辣,站立 - 提前成婚,烧了吧，留着是祸！,段小楼家 - 段小楼家,成名期 (1937-1945),舞台追光,翡翠绿,"Gong Li as Juxian, fierce beauty, proud courtesan, defiant eyes, 泼辣 expression, 站立 - 提前成婚, set in 段小楼家 - 段小楼家, over-the-shoulder shot, 舞台追光, color palette: 翡翠绿, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
S1379,46,29,3.5,主观镜头,环绕,菊仙,泼辣,回望 - 蝶衣绝望,我花满楼菊仙，今儿个跟了段老板！,菊仙嫁妆房 - 喜庆红色装饰，新婚布置,成名期 (1937-1945),璀璨霓虹,戏彩浓艳,"Gong Li as Juxian, fierce beauty, proud courtesan, defiant eyes, 泼辣 expression, 回望 - 蝶衣绝望, set in 菊仙嫁妆房 - 喜庆红色装饰，新婚布置, POV shot, 璀璨霓虹, color palette: 戏彩浓艳, cinematography by Gu Changwei, Chen Kaige's Farewell My Concubine aesthetic, Peking opera visual elements, 1990s Chinese cinema, dramatic lighting, film grain, cinematic composition"
