"shot_id","episode","scene_num","duration","shot_type","camera_angle","camera_movement","character","emotion","action","location","dialogue","Image_Prompt","Video_Prompt"
"E057_S012","57","2","3.0","MCU","High-angle","Steadicam","關師傅","威嚴","揮打","關家科班","","Desaturated, MCU shot, High-angle, 關師傅, 威嚴, 揮打, 關家科班, 黃昏, split lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Steadicam camera, MCU shot, 關師傅 揮打, 威嚴 mood, 關家科班, split lighting, cinematic, 3.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S013","57","2","3.0","MS","High-angle","Drone","小豆子娘","痛楚","掙扎","胡同磨刀攤","","Desaturated, MS shot, High-angle, 小豆子娘, 痛楚, 掙扎, 胡同磨刀攤, 日間, split lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Drone camera, MS shot, 小豆子娘 掙扎, 痛楚 mood, 胡同磨刀攤, split lighting, cinematic, 3.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S014","57","2","2.4","MLS","Low-angle","Static","小豆子","痛楚","掙扎","胡同磨刀攤","","Desaturated, MLS shot, Low-angle, 小豆子, 痛楚, 掙扎, 胡同磨刀攤, 日間, split lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","MLS shot, 小豆子 掙扎, 痛楚 mood, 胡同磨刀攤, split lighting, cinematic, 2.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S015","57","2","4.0","LS","Low-angle","Pan-L","小豆子","痛楚","站立","胡同磨刀攤","娘，我手冷","Desaturated, LS shot, Low-angle, 小豆子, 痛楚, 站立, 胡同磨刀攤, 日間, split lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-L camera, LS shot, 小豆子 站立, 痛楚 mood, 胡同磨刀攤, split lighting, cinematic, 4.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S016","57","2","2.8","ELS","Low-angle","Pan-R","小豆子","茫然","按刀","胡同磨刀攤","","Desaturated, ELS shot, Low-angle, 小豆子, 茫然, 按刀, 胡同磨刀攤, 日間, split lighting, 白灰血紅, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-R camera, ELS shot, 小豆子 按刀, 茫然 mood, 胡同磨刀攤, split lighting, cinematic, 2.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S017","57","3","3.1","OTS","Low-angle","Tilt-up","小豆子娘","恐懼","檢查","關家堂屋","","Desaturated, OTS shot, Low-angle, 小豆子娘, 恐懼, 檢查, 關家堂屋, 黃昏, split lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-up camera, OTS shot, 小豆子娘 檢查, 恐懼 mood, 關家堂屋, split lighting, cinematic, 3.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S018","57","3","2.5","POV","Low-angle","Tilt-down","關師傅","懇求","檢查","關家堂屋","","Desaturated, POV shot, Low-angle, 關師傅, 懇求, 檢查, 關家堂屋, 黃昏, split lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-down camera, POV shot, 關師傅 檢查, 懇求 mood, 關家堂屋, split lighting, cinematic, 2.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S019","57","3","3.2","2Shot","Low-angle","Dolly-in","關師傅","恐懼","檢查","關家堂屋","","Desaturated, 2Shot shot, Low-angle, 關師傅, 恐懼, 檢查, 關家堂屋, 黃昏, split lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-in camera, 2Shot shot, 關師傅 檢查, 恐懼 mood, 關家堂屋, split lighting, cinematic, 3.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S020","57","3","2.6","ECU","Low-angle","Dolly-out","關師傅","恐懼","跪地","關家堂屋","沒吃戲飯的命","Desaturated, ECU shot, Low-angle, 關師傅, 恐懼, 跪地, 關家堂屋, 黃昏, split lighting, 暗褐暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-out camera, ECU shot, 關師傅 跪地, 恐懼 mood, 關家堂屋, split lighting, cinematic, 2.6s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S021","57","3","2.8","CU","Dutch","Truck-L","小石頭","痛苦","互助","練功房","","Desaturated, CU shot, Dutch, 小石頭, 痛苦, 互助, 練功房, 各時段, split lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-L camera, CU shot, 小石頭 互助, 痛苦 mood, 練功房, split lighting, cinematic, 2.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S022","57","3","3.8","MCU","Dutch","Truck-R","師兄弟們","堅持","互助","練功房","","Desaturated, MCU shot, Dutch, 師兄弟們, 堅持, 互助, 練功房, 各時段, split lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-R camera, MCU shot, 師兄弟們 互助, 堅持 mood, 練功房, split lighting, cinematic, 3.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S023","57","3","3.1","MS","Dutch","Crane-up","小石頭","痛苦","壓腿","練功房","","Desaturated, MS shot, Dutch, 小石頭, 痛苦, 壓腿, 練功房, 各時段, split lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-up camera, MS shot, 小石頭 壓腿, 痛苦 mood, 練功房, split lighting, cinematic, 3.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S024","57","3","2.1","MLS","Dutch","Crane-down","小石頭","友愛","壓腿","練功房","","Desaturated, MLS shot, Dutch, 小石頭, 友愛, 壓腿, 練功房, 各時段, split lighting, 青灰木色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-down camera, MLS shot, 小石頭 壓腿, 友愛 mood, 練功房, split lighting, cinematic, 2.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S025","57","4","2.6","LS","Dutch","Handheld","段小樓","癡迷","亮相","戲園子","虞兮虞兮奈若何","Desaturated, LS shot, Dutch, 段小樓, 癡迷, 亮相, 戲園子, 夜間, split lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Handheld camera, LS shot, 段小樓 亮相, 癡迷 mood, 戲園子, split lighting, cinematic, 2.6s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S026","57","4","2.5","ELS","Dutch","Steadicam","段小樓","癡迷","對唱","戲園子","","Desaturated, ELS shot, Dutch, 段小樓, 癡迷, 對唱, 戲園子, 夜間, split lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Steadicam camera, ELS shot, 段小樓 對唱, 癡迷 mood, 戲園子, split lighting, cinematic, 2.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S027","57","4","2.7","OTS","Dutch","Drone","觀眾","癡迷","亮相","戲園子","","Desaturated, OTS shot, Dutch, 觀眾, 癡迷, 亮相, 戲園子, 夜間, split lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Drone camera, OTS shot, 觀眾 亮相, 癡迷 mood, 戲園子, split lighting, cinematic, 2.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S028","57","4","3.1","POV","Bird-eye","Static","觀眾","霸氣","亮相","戲園子","","Desaturated, POV shot, Bird-eye, 觀眾, 霸氣, 亮相, 戲園子, 夜間, split lighting, 濃艷戲彩, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","POV shot, 觀眾 亮相, 霸氣 mood, 戲園子, split lighting, cinematic, 3.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S029","57","4","3.7","2Shot","Bird-eye","Pan-L","程蝶衣","糾結","對話","後台化妝間","","Desaturated, 2Shot shot, Bird-eye, 程蝶衣, 糾結, 對話, 後台化妝間, 夜間, split lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-L camera, 2Shot shot, 程蝶衣 對話, 糾結 mood, 後台化妝間, split lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S030","57","4","3.9","ECU","Bird-eye","Pan-R","段小樓","糾結","凝視","後台化妝間","師哥","Desaturated, ECU shot, Bird-eye, 段小樓, 糾結, 凝視, 後台化妝間, 夜間, split lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-R camera, ECU shot, 段小樓 凝視, 糾結 mood, 後台化妝間, split lighting, cinematic, 3.9s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S031","57","4","2.7","CU","Bird-eye","Tilt-up","段小樓","深情","化妝","後台化妝間","","Desaturated, CU shot, Bird-eye, 段小樓, 深情, 化妝, 後台化妝間, 夜間, split lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-up camera, CU shot, 段小樓 化妝, 深情 mood, 後台化妝間, split lighting, cinematic, 2.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S032","57","4","2.7","MCU","Bird-eye","Tilt-down","程蝶衣","糾結","對話","後台化妝間","","Desaturated, MCU shot, Bird-eye, 程蝶衣, 糾結, 對話, 後台化妝間, 夜間, split lighting, 暗紅暖光, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-down camera, MCU shot, 程蝶衣 對話, 糾結 mood, 後台化妝間, split lighting, cinematic, 2.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S033","57","5","3.7","MS","Bird-eye","Dolly-in","菊仙","掙扎","摔門","各場景","","Desaturated, MS shot, Bird-eye, 菊仙, 掙扎, 摔門, 各場景, 各時段, split lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-in camera, MS shot, 菊仙 摔門, 掙扎 mood, 各場景, split lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S034","57","5","3.0","MLS","Bird-eye","Dolly-out","段小樓","憤怒","摔門","各場景","","Desaturated, MLS shot, Bird-eye, 段小樓, 憤怒, 摔門, 各場景, 各時段, split lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-out camera, MLS shot, 段小樓 摔門, 憤怒 mood, 各場景, split lighting, cinematic, 3.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S035","57","5","3.5","LS","Worm-eye","Truck-L","段小樓","絕望","摔門","各場景","我沒變","Desaturated, LS shot, Worm-eye, 段小樓, 絕望, 摔門, 各場景, 各時段, split lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-L camera, LS shot, 段小樓 摔門, 絕望 mood, 各場景, split lighting, cinematic, 3.5s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S036","57","5","2.6","ELS","Worm-eye","Truck-R","段小樓","憤怒","流淚","各場景","","Desaturated, ELS shot, Worm-eye, 段小樓, 憤怒, 流淚, 各場景, 各時段, split lighting, 高對比, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-R camera, ELS shot, 段小樓 流淚, 憤怒 mood, 各場景, split lighting, cinematic, 2.6s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S037","57","5","2.7","OTS","Worm-eye","Crane-up","程蝶衣","崩潰","轉變","各場景","","Desaturated, OTS shot, Worm-eye, 程蝶衣, 崩潰, 轉變, 各場景, 各時段, split lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-up camera, OTS shot, 程蝶衣 轉變, 崩潰 mood, 各場景, split lighting, cinematic, 2.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S038","57","5","2.4","POV","Worm-eye","Crane-down","程蝶衣","崩潰","轉變","各場景","","Desaturated, POV shot, Worm-eye, 程蝶衣, 崩潰, 轉變, 各場景, 各時段, split lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-down camera, POV shot, 程蝶衣 轉變, 崩潰 mood, 各場景, split lighting, cinematic, 2.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S039","57","5","3.8","2Shot","Worm-eye","Handheld","段小樓","覺醒","轉變","各場景","","Desaturated, 2Shot shot, Worm-eye, 段小樓, 覺醒, 轉變, 各場景, 各時段, split lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Handheld camera, 2Shot shot, 段小樓 轉變, 覺醒 mood, 各場景, split lighting, cinematic, 3.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E057_S040","57","5","2.4","ECU","Worm-eye","Steadicam","段小樓","覺醒","關鍵動作","各場景","我本是男兒郎","Desaturated, ECU shot, Worm-eye, 段小樓, 覺醒, 關鍵動作, 各場景, 各時段, split lighting, 極端色調, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Steadicam camera, ECU shot, 段小樓 關鍵動作, 覺醒 mood, 各場景, split lighting, cinematic, 2.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S001","58","1","3.8","CU","Eye-level","Pan-L","程蝶衣","懷舊","環顧四周","現代劇院","","Desaturated, CU shot, Eye-level, 程蝶衣, 懷舊, 環顧四周, 現代劇院, 日間, split lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-L camera, CU shot, 程蝶衣 環顧四周, 懷舊 mood, 現代劇院, split lighting, cinematic, 3.8s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S002","58","1","3.7","MCU","Eye-level","Pan-R","段小樓","疏離","緩步走來","現代劇院","","Desaturated, MCU shot, Eye-level, 段小樓, 疏離, 緩步走來, 現代劇院, 日間, split lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Pan-R camera, MCU shot, 段小樓 緩步走來, 疏離 mood, 現代劇院, split lighting, cinematic, 3.7s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S003","58","1","2.3","MS","Eye-level","Tilt-up","程蝶衣","滄桑","對話交談","現代劇院","","Desaturated, MS shot, Eye-level, 程蝶衣, 滄桑, 對話交談, 現代劇院, 日間, split lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-up camera, MS shot, 程蝶衣 對話交談, 滄桑 mood, 現代劇院, split lighting, cinematic, 2.3s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S004","58","1","2.3","MLS","Eye-level","Tilt-down","管場人","滄桑","對話交談","現代劇院","","Desaturated, MLS shot, Eye-level, 管場人, 滄桑, 對話交談, 現代劇院, 日間, split lighting, 灰藍冷色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Tilt-down camera, MLS shot, 管場人 對話交談, 滄桑 mood, 現代劇院, split lighting, cinematic, 2.3s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S005","58","1","2.1","LS","Eye-level","Dolly-in","小豆子娘","市井","張望","北平廟會","臭婊子","Desaturated, LS shot, Eye-level, 小豆子娘, 市井, 張望, 北平廟會, 日間, split lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-in camera, LS shot, 小豆子娘 張望, 市井 mood, 北平廟會, split lighting, cinematic, 2.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S006","58","1","2.2","ELS","Eye-level","Dolly-out","商販","市井","牽手走路","北平廟會","","Desaturated, ELS shot, Eye-level, 商販, 市井, 牽手走路, 北平廟會, 日間, split lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Dolly-out camera, ELS shot, 商販 牽手走路, 市井 mood, 北平廟會, split lighting, cinematic, 2.2s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S007","58","1","2.1","OTS","High-angle","Truck-L","小豆子娘","畏怯","躲避搭訕","北平廟會","","Desaturated, OTS shot, High-angle, 小豆子娘, 畏怯, 躲避搭訕, 北平廟會, 日間, split lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-L camera, OTS shot, 小豆子娘 躲避搭訕, 畏怯 mood, 北平廟會, split lighting, cinematic, 2.1s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S008","58","1","3.4","POV","High-angle","Truck-R","小豆子","畏怯","牽手走路","北平廟會","","Desaturated, POV shot, High-angle, 小豆子, 畏怯, 牽手走路, 北平廟會, 日間, split lighting, 暖黃雜色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Truck-R camera, POV shot, 小豆子 牽手走路, 畏怯 mood, 北平廟會, split lighting, cinematic, 3.4s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S009","58","2","3.0","2Shot","High-angle","Crane-up","學徒們","麻木","偷看","關家科班","","Desaturated, 2Shot shot, High-angle, 學徒們, 麻木, 偷看, 關家科班, 黃昏, split lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-up camera, 2Shot shot, 學徒們 偷看, 麻木 mood, 關家科班, split lighting, cinematic, 3.0s duration, Chinese opera, 1920s Beijing aesthetic"
"E058_S010","58","2","2.1","ECU","High-angle","Crane-down","學徒們","麻木","耗頂","關家科班","一顆老鼠屎壞我一鍋湯","Desaturated, ECU shot, High-angle, 學徒們, 麻木, 耗頂, 關家科班, 黃昏, split lighting, 土褐暗色, Chinese opera drama, 1920s Beijing, film grain, 8K, 《霸王別姬》陳凱歌 1Mo, --ar 16:9 --style raw","Crane-down camera, ECU shot, 學徒們 耗頂, 麻木 mood, 關家科班, split lighting, cinematic, 2.1s duration, Chinese opera, 1920s Beijing aesthetic"
